Feature ID	Taxon	Confidence
f81997581ac2fc309df04aba4278e2c1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Jakoba_bahamiensis	0.7731621599161614
b98a1b22a6f67a250629f5e176632675	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.8583878468047113
d7b5a10e7c83c8e4573c12fba96299de	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.96140941910667
dd46271f674c16d9247d9d040017022c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9923375753579962
a16efb92bea2afd088d05ff0d0eba71e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9993958793452002
8f78cc8b27e1bafcbc9bbb38f2431369	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.8453174165103942
5ecd475de51ec21a5321ca73ab16924a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9058941646111545
da9804bd4ae3d29cf01e100470f62520	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.7477634741515784
85f457613dbb086b0238241d9e2b73f6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.7417834195354779
c3362a304921f8a42688dde9482e918d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9971443181268446
8b08ab847a4866e2880f1117fc8fb8c5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.8147648832744777
55f4c0f1955ab1f0a990008c15116b2d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.8644747954923268
eae7dd72f4bacad61400fb36deea3c0d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.8291517264126552
f57b208ddbe17b8f6cb03605d220dbc0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.7264839350934198
9f162d13c43cc78179e32898df2da91e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.7367048584091177
6548950b2aa38004c63e157d8f051a4d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.7120468848521512
41b097dee7f9edc2faa296cb0e9dfb09	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9995220742023317
42662ccf50d500e53ffce60fe81f9127	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.765251691442781
25087561d349df9fd5e284b7f58db477	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.9896153176808496
048d8e86faa12ea1c5dc94b512132b0e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.9999997819429514
8185a1ad3f70aeab7c151578211eb674	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.9520220638190277
1dfbd74f2fb7228921a9b60a208ed1f2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.9478830848964852
ef483307d84f1bf73a47e57bb5ed894b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.7931650782027467
7f0d87b2340a6b0394cf445e99f3138a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.8472358386274959
1115ba84c7421608cef8f28874ce7ca4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.7038886299329806
1be205a3c0c56d53ef8bff35a1d9fa59	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_Chloroflexi	0.8177023025101463
c4b389030e8be66fcb01eed7ac88b069	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_marine	0.9870702876957659
35d5fa3061f080449cff43975187b275	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.999533302518457
46c7c2e5233971d122611e0505d10793	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.9724620836572011
07fc143baaa881c201650cdf55824a15	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999612723731463
914647b46f9cb4908b36c622337359d6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9999440828751591
61e7d1347ab57b89c8f47f014adc21f0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9997387190002104
b88718200a2d0b8eecd9f0eb77aa1f86	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999879132937395
c352098631be1e4f89892f637560e21d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9991634901620284
994a778081090641012893af71692eda	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.9999891485715714
703e4bdd6d033f2d2c73ed2bb48b94b6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.7441418835743359
8cfbc0514e0d8cf0a52b5dbf37f9cf91	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.999992606980183
07cdbb26fae48f9d64d35cd43d52d282	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.7653722290252858
5a941d389c03047a6ffcb378ff38b7db	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.9584250349661716
9989b0ebdd5b3fc24ae95925f60b496a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9985198247597439
8458cce9f2aaf55e90396c13f7d390fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997523326542777
ce74132963c1b6192aa782b70f614177	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9972592251758728
abeecae953e8d7a2faab2a5f34cd2a7c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997286001978865
d318e36b1b3f745d515ca92fb0d13faf	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9993744571323316
916f3393f1920e328115b259710ad96b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9660504656209707
e8d91b819d8b3db461d0a517c46eb256	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9962231829194912
58c1e2b17e5e5305c5a60727da3fd340	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9981157077867524
11e271cebf59ca85a20fafe3653c69c6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9987516702856893
0d8c0b108eee42436dd815b688bd36ef	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.999577758692097
1cc960b99f2930b49519ac56e68fc217	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.9573905524398659
921e39acea3a29fe348011ecb359022e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.7612331237347444
73f479dacdf70552b186b75453e981d2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_Chloroflexi	0.7310776828746296
d245b3c6e708333249b40f64f8e9361f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.8317848581144409
50690b64a1dad9537becc4a68e9bc8e7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.7020019110464155
98f667483f59a2270db04affc5b95937	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.8450763990478024
cb3a00087dfa8b5c3a2254e300b88852	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.9973941937428769
b3f30d6f24dc9586bf41581ba9cb0270	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.8006152520452551
90e091fb7ffc57c084e44858689755b3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.9642029521371421
c0717175cbb4aa72765879fe0c37c5e5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.9328245515504804
cfd05e26daa80af810dd4f42a7edb2fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.8672618412154358
9829032beca2f84ee074a9ce46cc4441	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.9998504896954861
c653b9920f66db1c7443f114ef80d809	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.9590807254099053
ae3afb2fb63b73d0800ac05e0dbd2a17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.9999573452971461
53dfbd2771bb5c50884176dd986b2b57	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.9029797945647022
cf83855cf40ef76dd931cab14b420f5f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9901444042215318
68ac4c3e798e366472fe7ddb1f72cb04	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.991137672698565
bf2414e9103cc31385a6340364e63f87	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.9890498948785902
53d259b5fdbfac3fffdadd214cdc6d17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.9899188438903016
1ca412d50d1e8830518783261be46e27	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.906898253018577
6453ba42da75dabe6a8611f985b7d714	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.9999864357163936
26112fa8e4a224fed241dcc2393c09fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.9198678798985869
24779c5534591a33de8fde98d1c569b5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9998994332034787
d30468f095f8d86a6e3fed8c501b347d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.9988808670082502
2f683f09da848064f21612de164c1090	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9996164274396979
4e8b4392c8cdab2907f216664109221b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.9996685906327215
ae9dc6102f7b23fe0042080827cf73b5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.9733830685484046
92a8a979e0cb5d6745d149bd3e2729ae	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9995049602833117
fbe0026ed52369f26155252ac6ba9418	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.7967123628905146
4b89d6eeefdec62b2fdf9887181a4901	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9993940506472587
bec6a709ad82fb7ab592246bddab087c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9991353472165525
edfb3478b576e3c3d08f13b173ada69e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9997846943859654
16dfc49d8d4594d16e2480dfff43ccc9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.998869854173399
7eb0231a6b2d86b7d79ce4379b81460f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9997909247997215
ebe4a09baa6ba809b10b8452478c3efc	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.8957490243292636
96ad486dd21db01cf87cc5318194a522	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.8073679359565876
fbb7e812241542aab4ccecf58f8180dd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.7319064177684339
